NCBI UID,Ensembl ID
84795,ENSG00000119943
285093,ENSG00000188011
80335,ENSG00000164091
5469,ENSG00000125686
147166,ENSG00000291110
5638,ENSG00000130962
1298,ENSG00000049089
343068,ENSG00000270601
64924,ENSG00000145740
85416,ENSG00000139800
6881,ENSG00000166337
566,ENSG00000172232
80164,ENSG00000183248
64118,ENSG00000169718
8315,ENSG00000089234
754,ENSG00000183255
1896,ENSG00000158813
63933,ENSG00000050393
330,ENSG00000023445
27429,ENSG00000115317
8771,ENSG00000243509
3399,ENSG00000117318
55009,ENSG00000228300
23089,ENSG00000242265
7739,ENSG00000147394
55835,ENSG00000151849
161291,ENSG00000182107
165631,ENSG00000173200
10099,ENSG00000140391
692089,ENSG00000212493
203068,ENSG00000196230
25970,ENSG00000178188
283551,ENSG00000214900
58524,ENSG00000064218
391112,ENSG00000197532
151636,ENSG00000163840
349136,ENSG00000187260
9491,ENSG00000125818
2079,ENSG00000100632
102,ENSG00000137845
8543,ENSG00000143013
2845,ENSG00000172209
29781,ENSG00000025770
140576,ENSG00000188643
9657,ENSG00000173226
84366,ENSG00000159182
22993,ENSG00000113716
8785,ENSG00000124159
373863,ENSG00000256453
54913,ENSG00000178718
81614,ENSG00000140157
4148,ENSG00000132031
4974,ENSG00000126861
116337,ENSG00000154143
389119,ENSG00000185614
25984,ENSG00000108244
503841,ENSG00000187082
1608,ENSG00000058866
53904,ENSG00000095777
9465,ENSG00000118507
79839,ENSG00000150636
84154,ENSG00000197498
125115,ENSG00000204889
79005,ENSG00000163156
29775,ENSG00000100065
84968,ENSG00000235961
3963,ENSG00000205076
83715,ENSG00000187017
392307,ENSG00000204930
93587,ENSG00000145331
84530,ENSG00000139767
9001,ENSG00000173805
6875,ENSG00000141384
6049,ENSG00000127870
3709,ENSG00000123104
51805,ENSG00000132423
92667,ENSG00000125871
29123,ENSG00000167522
30832,ENSG00000177932
441518,ENSG00000212747
10409,ENSG00000176788
2046,ENSG00000070886
100033435,ENSG00000207279
55204,ENSG00000143457
102157402,ENSG00000085231
401667,ENSG00000205496
23284,ENSG00000150471
901,ENSG00000138764
7534,ENSG00000164924
644934,
693164,ENSG00000207956
11346,ENSG00000171992
10294,ENSG00000069345
57553,ENSG00000243156
5051,ENSG00000158006
11174,ENSG00000049192
129521,ENSG00000204640
57761,ENSG00000101255
2274,ENSG00000115641
55036,ENSG00000141519
64771,ENSG00000196821
51496,ENSG00000137770
7706,ENSG00000121060
5435,ENSG00000100142
147906,ENSG00000197380
27072,ENSG00000006715
79698,ENSG00000165061
55660,ENSG00000196504
27240,ENSG00000137078
7150,ENSG00000198900
8924,ENSG00000128731
64127,ENSG00000167207
346525,ENSG00000221858
136991,ENSG00000154438
5607,ENSG00000137764
118430,ENSG00000172551
112936,ENSG00000151502
90933,ENSG00000146063
4513,ENSG00000198712
503614,ENSG00000198129
10436,ENSG00000126749
3736,ENSG00000111262
29920,ENSG00000143811
26154,ENSG00000144452
27086,ENSG00000114861
133619,ENSG00000164244
51006,ENSG00000080189
23426,ENSG00000155974
404785,ENSG00000187537
56,ENSG00000134940
51234,ENSG00000128463
9802,ENSG00000183283
6076,ENSG00000238498
23270,ENSG00000187189
51650,ENSG00000090263
84957,ENSG00000054967
4345,ENSG00000091972
5297,ENSG00000241973
196403,ENSG00000178498
56475,ENSG00000177519
10260,ENSG00000174485
134864,ENSG00000146399
53335,ENSG00000119866
83940,ENSG00000147687
11180,ENSG00000178252
56647,ENSG00000107949
57795,ENSG00000198797
10052,ENSG00000182963
5899,ENSG00000144118
219539,ENSG00000166793
9668,ENSG00000256087
2280,ENSG00000088832
3352,ENSG00000179546
6620,ENSG00000074317
23042,ENSG00000179889
64785,ENSG00000181938
51802,ENSG00000256394
84705,ENSG00000130299
30009,ENSG00000073861
79654,ENSG00000126107
29124,ENSG00000105198
30835,ENSG00000090659
219959,ENSG00000280204
101243544,
1059,ENSG00000125817
4719,ENSG00000023228
113828,ENSG00000133477
285231,ENSG00000164049
595,ENSG00000110092
6872,ENSG00000147133
25983,ENSG00000129460
9462,ENSG00000075391
3158,ENSG00000134240
84153,ENSG00000172922
144125,ENSG00000279486
23248,ENSG00000163125
3964,ENSG00000116977
51668,ENSG00000081870
79002,ENSG00000123144
9650,ENSG00000066855
26508,ENSG00000163909
22994,ENSG00000141577
54914,ENSG00000188352
6618,ENSG00000104976
79230,ENSG00000130544
10856,ENSG00000183207
4973,ENSG00000173391
390201,ENSG00000172289
25977,ENSG00000089818
374887,ENSG00000250067
283556,
91647,ENSG00000171953
105,ENSG00000185736
9496,ENSG00000121075
8544,ENSG00000087842
124808,ENSG00000180329
939,ENSG00000139193
2842,ENSG00000183150
3990,ENSG00000166035
284541,ENSG00000162365
337,ENSG00000110244
8776,ENSG00000063601
55832,ENSG00000111530
94107,ENSG00000187713
5069,ENSG00000182752
4987,ENSG00000125510
8312,ENSG00000103126
2628,ENSG00000171766
753,ENSG00000168675
80351,ENSG00000107854
6288,ENSG00000173432
63934,ENSG00000198046
1891,ENSG00000104823
677776,ENSG00000251733
8120,ENSG00000103723
348487,ENSG00000185519
55658,ENSG00000070423
6886,ENSG00000162367
7168,ENSG00000140416
4170,ENSG00000143384
10869,ENSG00000172046
339883,ENSG00000198590
11187,ENSG00000184363
10055,ENSG00000142230
2287,ENSG00000100442
3355,ENSG00000179097
23045,
64782,ENSG00000181026
6627,ENSG00000131876
347252,ENSG00000137142
51465,ENSG00000198833
3167,ENSG00000188816
79801,ENSG00000171241
6415,ENSG00000178980
2889,ENSG00000107263
23277,ENSG00000132361
84950,ENSG00000134748
51657,ENSG00000127952
4342,ENSG00000172680
5290,ENSG00000121879
1630,ENSG00000187323
441376,ENSG00000205002
10267,ENSG00000132329
3503,ENSG00000211892
55693,ENSG00000186280
100534599,ENSG00000261796
54741,ENSG00000213625
51,ENSG00000161533
81846,ENSG00000133812
9039,ENSG00000144744
101060234,
400322,ENSG00000291003
51233,ENSG00000189269
9805,ENSG00000136193
23613,ENSG00000101040
142689,ENSG00000198881
4726,ENSG00000145494
10603,ENSG00000160999
4514,ENSG00000198938
10431,
1066,ENSG00000198848
26153,ENSG00000066735
29927,ENSG00000058262
255275,ENSG00000185105
7391,ENSG00000158773
285800,ENSG00000176381
51001,ENSG00000156469
114800,ENSG00000055813
139324,ENSG00000165259
23421,ENSG00000142856
55667,ENSG00000137145
27247,ENSG00000169599
7157,ENSG00000141510
6085,ENSG00000202354
5600,ENSG00000185386
100302168,ENSG00000284193
57130,ENSG00000105726
5432,ENSG00000102978
333929,ENSG00000185669
729025,ENSG00000188991
399511,ENSG00000230409
2617,ENSG00000106105
54587,ENSG00000162576
27075,ENSG00000106537
7365,ENSG00000109181
401036,ENSG00000182177
253512,ENSG00000174032
4184,ENSG00000163206
11173,ENSG00000136378
2273,ENSG00000022267
308,ENSG00000164111
55031,ENSG00000170242
64776,ENSG00000137720
7701,ENSG00000115568
51491,ENSG00000048162
2041,ENSG00000146904
55203,ENSG00000153012
23283,ENSG00000177613
7533,ENSG00000128245
25948,ENSG00000170852
286827,ENSG00000213186
5264,ENSG00000107537
11341,ENSG00000164106
646658,ENSG00000183379
10293,ENSG00000183763
57554,ENSG00000033122
653145,ENSG00000265190
9454,ENSG00000051128
3952,ENSG00000174697
84959,ENSG00000154127
317719,ENSG00000161594
79034,ENSG00000146576
2880,ENSG00000224586
1639,ENSG00000204843
155061,ENSG00000181220
4179,ENSG00000117335
5897,ENSG00000175097
56649,ENSG00000137648
144321,ENSG00000180481
153396,ENSG00000164180
9666,ENSG00000198919
219537,ENSG00000214872
54922,ENSG00000105538
346389,ENSG00000183742
10438,ENSG00000197223
9202,ENSG00000146463
3738,ENSG00000177272
84733,ENSG00000173894
23428,ENSG00000092068
7398,ENSG00000162607
51008,ENSG00000138303
58,ENSG00000143632
6844,ENSG00000220205
84501,ENSG00000204991
144577,ENSG00000174206
142680,ENSG00000198569
90333,ENSG00000204604
253943,ENSG00000185728
765,ENSG00000131686
8324,ENSG00000155760
201158,ENSG00000175106
79696,ENSG00000119703
138805,ENSG00000186881
64129,ENSG00000142910
80155,ENSG00000164134
5609,ENSG00000076984
57139,ENSG00000205517
8572,ENSG00000131435
84191,ENSG00000166797
133,ENSG00000148926
2048,ENSG00000133216
2874,ENSG00000132522
58515,ENSG00000113811
126755,ENSG00000162494
25941,ENSG00000134779
160140,ENSG00000166323
127687,ENSG00000197982
414189,ENSG00000204149
391123,ENSG00000243284
112752,ENSG00000119650
10894,ENSG00000133800
126567,ENSG00000183186
5863,ENSG00000237441
55038,ENSG00000170779
8740,ENSG00000125735
9692,ENSG00000100890
301,ENSG00000135046
140775,ENSG00000176994
4710,ENSG00000065518
123688,ENSG00000188266
1262,ENSG00000132259
58986,ENSG00000129925
10635,ENSG00000111247
54777,ENSG00000171811
27285,ENSG00000092850
81870,ENSG00000198083
3535,
392309,ENSG00000168828
93589,ENSG00000151062
6047,ENSG00000063978
9833,ENSG00000165304
23625,ENSG00000176973
51205,ENSG00000162836
137886,ENSG00000215114
7195,
342372,ENSG00000277481
30000,ENSG00000105576
54545,ENSG00000150712
26165,ENSG00000276040
29911,ENSG00000095066
3707,ENSG00000143772
23417,ENSG00000103150
6275,ENSG00000196154
26959,ENSG00000105856
114836,ENSG00000162739
389741,ENSG00000278175
4522,ENSG00000100714
196264,ENSG00000160588
10407,ENSG00000164871
1050,ENSG00000245848
3363,ENSG00000148680
9659,ENSG00000178104
60314,ENSG00000139637
6611,ENSG00000102172
5094,ENSG00000197111
4146,ENSG00000162510
10063,ENSG00000138495
1434,ENSG00000124207
56676,ENSG00000176009
1606,ENSG00000065357
10251,ENSG00000168939
57596,ENSG00000183092
340273,ENSG00000004846
3151,ENSG00000198830
79837,ENSG00000166908
84966,ENSG00000117154
51661,ENSG00000079150
6423,ENSG00000145423
23241,ENSG00000179364
55007,ENSG00000100376
3397,ENSG00000125968
115548,ENSG00000157107
2245,ENSG00000102302
7737,ENSG00000125352
23087,ENSG00000104228
119385,ENSG00000271880
10097,ENSG00000138071
221938,ENSG00000136297
11145,ENSG00000176485
83985,ENSG00000169682
5252,ENSG00000112511
57562,ENSG00000110318
644139,ENSG00000233670
124801,ENSG00000161654
2077,ENSG00000105722
84992,ENSG00000255072
140578,ENSG00000154645
930,ENSG00000177455
132158,ENSG00000168237
5636,ENSG00000141127
147339,ENSG00000152242
1296,ENSG00000171812
57106,ENSG00000090971
93,ENSG00000114739
343066,ENSG00000204518
55651,ENSG00000145912
64116,ENSG00000138821
8915,ENSG00000142867
7161,ENSG00000078900
137872,ENSG00000147576
2621,ENSG00000183087
27043,ENSG00000141456
26191,ENSG00000134242
64324,ENSG00000165671
6281,ENSG00000197747
168544,ENSG00000181444
7353,ENSG00000070010
197342,ENSG00000197774
5058,ENSG00000149269
10893,ENSG00000125966
112755,ENSG00000099365
387273,ENSG00000204572
5864,ENSG00000105649
8747,ENSG00000139985
306,ENSG00000138772
9695,ENSG00000134109
80704,ENSG00000135917
399947,ENSG00000185742
55803,ENSG00000184060
64778,ENSG00000075420
84196,ENSG00000090686
8575,ENSG00000180228
134,ENSG00000163485
132160,ENSG00000164088
2873,ENSG00000169727
908,ENSG00000146731
731682,
58512,ENSG00000116544
25946,ENSG00000161642
550,ENSG00000115307
27249,ENSG00000168288
7965,ENSG00000106305
55669,ENSG00000171109
138802,ENSG00000186943
8111,ENSG00000119714
80152,ENSG00000102901
7159,ENSG00000143514
63905,ENSG00000101363
151056,ENSG00000163803
762,ENSG00000167434
2619,ENSG00000180447
284114,ENSG00000181284
8323,ENSG00000164930
26995,ENSG00000167112
79691,ENSG00000151576
9037,ENSG00000112902
6843,ENSG00000139190
81848,ENSG00000187678
7991,ENSG00000104723
644591,ENSG00000236334
65008,ENSG00000169288
4728,ENSG00000110717
83723,ENSG00000149926
131375,ENSG00000157093
146227,ENSG00000166546
1854,ENSG00000128951
1068,ENSG00000177143
796,ENSG00000110680
9205,ENSG00000132950
29929,ENSG00000088035
200845,ENSG00000168301
219968,ENSG00000198283
29115,ENSG00000161526
79665,ENSG00000108406
161253,ENSG00000139890
155066,ENSG00000171130
10867,ENSG00000011105
5890,ENSG00000182185
11189,ENSG00000159409
4942,ENSG00000065154
26539,ENSG00000186723
92235,ENSG00000198842
2289,ENSG00000096060
115584,ENSG00000158865
54925,ENSG00000140987
6629,ENSG00000125870
81622,ENSG00000110057
84162,ENSG00000138688
3169,ENSG00000129514
8581,ENSG00000167656
9453,ENSG00000152904
645027,ENSG00000214860
79033,ENSG00000117419
3955,ENSG00000106003
51659,ENSG00000131153
2887,ENSG00000106070
23279,ENSG00000030066
154386,ENSG00000164385
10269,ENSG00000084073
150726,ENSG00000163013
147791,
27044,ENSG00000197157
2626,ENSG00000136574
6286,ENSG00000163993
402682,ENSG00000176125
57333,ENSG00000142552
256435,ENSG00000184005
5631,ENSG00000147224
57101,ENSG00000047617
1291,ENSG00000142156
6888,ENSG00000177156
94,ENSG00000139567
54784,ENSG00000160993
55656,ENSG00000164941
64111,ENSG00000105954
7166,ENSG00000129167
8912,ENSG00000196557
5255,ENSG00000067177
25979,ENSG00000109016
57565,ENSG00000197705
377630,ENSG00000223443
2070,ENSG00000112319
9498,ENSG00000050438
51692,ENSG00000119203
343637,ENSG00000101282
8778,ENSG00000268500
100124700,ENSG00000228630
55000,ENSG00000253352
339,ENSG00000111701
2242,ENSG00000182511
7730,ENSG00000188629
23080,ENSG00000105778
64747,ENSG00000118855
5067,ENSG00000113805
123811,ENSG00000133393
10090,ENSG00000111962
256051,ENSG00000121406
11142,ENSG00000168734
100287404,ENSG00000248920
10256,ENSG00000142675
57591,ENSG00000196588
256297,ENSG00000168267
1601,ENSG00000153071
440295,ENSG00000197978
79830,ENSG00000197056
3156,ENSG00000113161
347051,ENSG00000253598
348825,ENSG00000180438
51666,ENSG00000005981
84961,ENSG00000108306
64581,ENSG00000172243
23246,ENSG00000261236
6424,ENSG00000106483
3364,ENSG00000136273
60313,ENSG00000159592
51454,ENSG00000144366
6616,ENSG00000132639
23074,ENSG00000111647
10858,ENSG00000036530
5093,ENSG00000169564
4141,ENSG00000166986
728556,ENSG00000226054
54542,ENSG00000056586
3700,ENSG00000055955
29916,ENSG00000002919
219957,ENSG00000186513
6272,ENSG00000134243
23410,ENSG00000142082
51030,ENSG00000171928
128869,ENSG00000101464
220441,ENSG00000176641
100506658,ENSG00000197822
90139,ENSG00000157570
425054,ENSG00000205642
10400,ENSG00000133027
4717,ENSG00000109390
196051,ENSG00000203805
10632,ENSG00000167283
1265,ENSG00000064666
60,ENSG00000075624
653519,ENSG00000117262
84539,ENSG00000152034
80199,ENSG00000010361
51202,ENSG00000213782
64145,ENSG00000131381
23682,ENSG00000123892
9894,ENSG00000100726
7132,ENSG00000067182
80139,ENSG00000183779
64979,ENSG00000171421
343035,ENSG00000198570
3592,ENSG00000168811
55602,ENSG00000168564
10692,ENSG00000180245
90199,ENSG00000158901
4585,ENSG00000145113
344022,ENSG00000214513
5457,ENSG00000152192
64377,ENSG00000124302
201134,ENSG00000154240
51090,ENSG00000102934
2672,ENSG00000162676
27010,ENSG00000196511
8348,ENSG00000274641
57703,ENSG00000163510
1493,ENSG00000163599
11116,ENSG00000213066
5033,ENSG00000122884
7764,ENSG00000171940
55054,ENSG00000085978
317781,ENSG00000185163
7556,ENSG00000256223
963,ENSG00000143119
6484,ENSG00000110080
55266,ENSG00000139291
79890,ENSG00000100599
375133,ENSG00000183506
57531,ENSG00000085382
5201,ENSG00000113068
4929,ENSG00000153234
389376,ENSG00000196260
4115,ENSG00000120289
282618,ENSG00000182393
51400,ENSG00000214517
23020,ENSG00000144028
6642,ENSG00000028528
399,ENSG00000168421
84935,ENSG00000102802
79058,ENSG00000169696
6470,ENSG00000176974
997,ENSG00000099804
23212,ENSG00000179041
84109,ENSG00000186867
79864,ENSG00000109944
1655,ENSG00000108654
10202,ENSG00000100867
221391,ENSG00000124818
4327,ENSG00000123342
6014,ENSG00000152214
23676,ENSG00000091482
9860,ENSG00000198799
51256,ENSG00000145979
255022,ENSG00000185933
34,ENSG00000117054
3566,ENSG00000077238
1231,
10666,ENSG00000150637
5691,ENSG00000277791
56241,ENSG00000099994
57393,ENSG00000147003
10454,ENSG00000100324
1003,ENSG00000179776
375791,ENSG00000197191
139341,ENSG00000069509
65251,ENSG00000198093
2686,ENSG00000131067
54516,ENSG00000112031
26136,ENSG00000135269
3754,ENSG00000162975
29942,ENSG00000172733
259240,ENSG00000180205
25912,ENSG00000143612
7569,ENSG00000147118
2827,ENSG00000181773
100423062,ENSG00000254709
8521,ENSG00000137270
55259,ENSG00000118307
160,ENSG00000196961
284716,ENSG00000177181
55857,ENSG00000088970
54985,ENSG00000103145
6689,ENSG00000269404
22905,ENSG00000072134
5830,ENSG00000139197
164781,ENSG00000123977
11129,ENSG00000104859
149499,ENSG00000160838
131583,ENSG00000185112
203238,ENSG00000164989
440804,ENSG00000274600
222389,ENSG00000165626
152687,ENSG00000272602
29989,ENSG00000171102
25778,ENSG00000133059
91074,ENSG00000148513
63951,ENSG00000176399
5468,ENSG00000132170
283365,ENSG00000188324
151230,ENSG00000213160
56884,ENSG00000168843
133482,ENSG00000205359
9097,ENSG00000101557
64946,ENSG00000153044
392391,ENSG00000148215
30850,ENSG00000109089
79631,ENSG00000140598
54529,ENSG00000138381
8383,ENSG00000172146
1800,ENSG00000015413
338761,ENSG00000186897
10659,ENSG00000048740
730394,
23649,ENSG00000014138
6817,ENSG00000196502
9063,ENSG00000078043
85480,ENSG00000145777
84552,ENSG00000178184
3559,ENSG00000134460
4318,ENSG00000100985
78989,ENSG00000118004
9407,ENSG00000153802
645073,ENSG00000215269
54971,ENSG00000172530
84304,ENSG00000149761
152217,ENSG00000270170
9635,ENSG00000137975
390264,ENSG00000254737
4916,ENSG00000140538
56246,ENSG00000170262
1004,ENSG00000113361
90956,ENSG00000133597
1838,ENSG00000138101
146845,ENSG00000166596
169436,ENSG00000198870
493860,ENSG00000186714
23443,ENSG00000117620
51063,ENSG00000138172
79609,ENSG00000100483
54511,ENSG00000146151
29945,ENSG00000053900
3753,ENSG00000180509
9867,ENSG00000198961
28299,ENSG00000243466
23671,ENSG00000144339
6013,ENSG00000107018
51251,ENSG00000122643
159091,ENSG00000156500
33,ENSG00000115361
3561,ENSG00000147168
8189,ENSG00000125755
10661,ENSG00000105610
1236,ENSG00000126353
282049,
4744,ENSG00000100285
56848,ENSG00000063176
5696,ENSG00000204264
317772,ENSG00000184270
84932,ENSG00000129472
51635,ENSG00000100612
3939,ENSG00000134333
23215,ENSG00000117523
6477,ENSG00000196470
990,ENSG00000094804
55295,ENSG00000167487
79863,ENSG00000101546
3105,ENSG00000206503
10205,ENSG00000149573
1652,ENSG00000099977
4320,ENSG00000099953
1460,ENSG00000204435
728505,ENSG00000234629
4112,ENSG00000214107
6645,ENSG00000168807
54949,ENSG00000167985
3337,ENSG00000132002
92259,ENSG00000134056
7551,ENSG00000166526
6483,ENSG00000157350
81488,ENSG00000255529
79897,ENSG00000241370
8519,ENSG00000185885
2023,ENSG00000074800
158,ENSG00000239900
57536,ENSG00000150477
729611,ENSG00000235420
148741,ENSG00000198483
57704,ENSG00000070610
221150,ENSG00000165480
266697,ENSG00000217261
135927,ENSG00000165131
5034,ENSG00000185624
220082,ENSG00000174015
7763,ENSG00000107372
64714,ENSG00000185615
340485,ENSG00000177076
4582,ENSG00000185499
5450,ENSG00000110777
388633,ENSG00000203985
49854,ENSG00000173276
133688,ENSG00000145626
51097,ENSG00000143653
7307,ENSG00000160201
2675,ENSG00000168546
55437,ENSG00000082146
7135,ENSG00000159173
8941,ENSG00000171450
55605,ENSG00000139116
3595,ENSG00000081985
10695,ENSG00000137161
57152,ENSG00000126233
283953,ENSG00000232258
119587,ENSG00000121898
5662,ENSG00000059915
51438,ENSG00000046774
81671,ENSG00000062716
54976,ENSG00000101220
3308,ENSG00000170606
84303,ENSG00000159685
9632,ENSG00000176986
10008,ENSG00000175538
10834,ENSG00000232492
133015,ENSG00000163138
3906,ENSG00000167531
125170,ENSG00000177427
6448,ENSG00000181523
84131,ENSG00000148019
9400,ENSG00000108469
1209,ENSG00000104853
9858,ENSG00000196422
81027,ENSG00000101162
9064,ENSG00000142733
60529,ENSG00000052850
6810,ENSG00000103496
120066,ENSG00000182334
9256,ENSG00000005379
84767,ENSG00000124900
1807,ENSG00000147647
283150,ENSG00000176302
7936,ENSG00000204356
80333,ENSG00000185774
731,ENSG00000157131
100505879,ENSG00000229921
3798,ENSG00000155980
8370,ENSG00000270882
285095,ENSG00000216921
134492,ENSG00000170584
341568,ENSG00000284723
10498,ENSG00000142453
55850,ENSG00000053501
54982,ENSG00000128973
8714,ENSG00000108846
22902,ENSG00000018189
355,ENSG00000026103
92292,ENSG00000166840
5837,ENSG00000068976
123041,ENSG00000140090
57509,ENSG00000129422
286046,ENSG00000171044
5239,ENSG00000154330
25915,ENSG00000178057
79094,ENSG00000128965
124056,ENSG00000196408
2820,ENSG00000115159
8526,ENSG00000153933
167,ENSG00000124812
390058,ENSG00000176239
10233,ENSG00000010626
286887,ENSG00000170465
4316,ENSG00000137673
23223,ENSG00000052749
6441,ENSG00000133661
7593,ENSG00000099326
84904,ENSG00000137135
51603,ENSG00000010165
